4930688,2126127,45124.1,34812.278074983835,34128.4
4930689,2126128,46650.40000000001,36095.12826268942,35404.8
4930690,2126129,116444.7,79054.44057818636,70732.4
4930691,2126130,1683.1999999999998,1195.3421685860496,919.9
4930692,2126131,1683.1999999999998,1195.3421685860496,919.9
4930693,2126132,1683.1999999999998,1195.3421685860496,919.9
4930694,2126133,763.3,763.3,763.3
4930695,2126134,763.3,763.3,763.3
4930696,2126135,0.0,0.0,0.0
4930721,2126160,0.0,0.0,0.0
4930725,2126164,10864.9,10864.9,10864.9
4930727,2126166,56649.0,50440.15464885095,50000.0
4930728,2126167,43144.5,43144.5,43144.5
4930729,2126168,43025.4,43025.4,43025.4
4930730,2126169,43085.0,43085.0,43085.0
4930731,2126170,43045.2,43045.2,43045.2
4930732,2126171,0.0,0.0,0.0
4930734,2126173,0.0,0.0,0.0
4930735,2126174,56621.4,50436.52384889347,50000.0
4930736,2126175,6792.2,6792.2,6792.2
4930742,2126181,13799.7,11254.292649918074,10864.9
4930748,2126187,13799.7,11254.292649918074,10864.9
4930749,2126188,4160.9,4160.9,4160.9
4930750,2126189,3817.3,3817.3,3817.3
4930759,2126198,3207.0,3207.0,3207.0
4930762,2126201,5740.5,5740.5,5740.5
4930763,2126202,3207.0,3207.0,3207.0
4930764,2126203,3207.0,3207.0,3207.0
4930769,2126208,0.0,0.0,0.0
4930772,2126211,0.0,0.0,0.0
4930773,2126212,0.0,0.0,0.0
4930778,2126217,3232.0,3232.0,3232.0
4930779,2126218,3242.4,3242.4,3242.4
4930780,2126219,0.0,0.0,0.0
4930800,2126239,1178.7,1178.7,1178.7
4930803,2126242,1182.1,1182.1,1182.1
4930804,2126243,1191.7,1191.7,1191.7
4930805,2126244,2726.7,2066.260315158765,1888.7
4930806,2126245,2824.1,2155.6523861699034,1986.1
4930807,2126246,2784.8,2119.237112736562,1946.3
4930808,2126247,2774.9,2110.408872706898,1936.9
4930809,2126248,2819.2,2151.1386380240583,1981.2
4930810,2126249,2814.8,2147.352216102426,1977.3
4930811,2126250,3888.6,2837.9967336133423,2441.1
4930812,2126251,3867.0,2822.218365045483,2427.5
4930813,2126252,3817.5,2786.1179533537343,2396.5
4930814,2126253,3873.6000000000004,2826.950087992358,2431.4
4930815,2126254,2657.2,1903.7753018673186,1545.4
4930816,2126255,2653.3999999999996,1898.5251644368584,1531.8
4930817,2126256,1550.4,1550.4,1550.4
4930818,2126257,1548.4,1548.4,1548.4
4930819,2126258,1542.6,1542.6,1542.6
4930820,2126259,1543.6,1543.6,1543.6
4930821,2126260,1510.7,1510.7,1510.7
4930822,2126261,1498.7,1498.7,1498.7
4930823,2126262,1498.7,1498.7,1498.7
4930824,2126263,1509.1,1509.1,1509.1
4930825,2126264,1523.3,1523.3,1523.3
4930826,2126265,1153.3,1153.3,1153.3
4930827,2126266,1136.6,1136.6,1136.6
4930828,2126267,1202.3,1202.3,1202.3
4930829,2126268,1128.2,1128.2,1128.2
4930830,2126269,1128.2,1128.2,1128.2
4930831,2126270,1128.2,1128.2,1128.2
4930832,2126271,1056.5,794.7529490351073,720.0
4930834,2126273,2625.6,1871.869055249325,1717.6
4930835,2126274,1056.5,794.7529490351073,720.0
4930836,2126275,1056.5,794.7529490351073,720.0
4930837,2126276,2625.6,1871.869055249325,1717.6
4930838,2126277,2625.6,1871.869055249325,1717.6
4930839,2126278,2625.6,1871.869055249325,1717.6
4930840,2126279,2625.6,1871.869055249325,1717.6
4930841,2126280,1056.5,794.7529490351073,720.0
4930842,2126281,2625.6,1871.869055249325,1717.6
4930844,2126283,1056.5,794.7529490351073,720.0
4930845,2126284,2625.6,1871.869055249325,1717.6
4930846,2126285,1056.5,794.7529490351073,720.0
4930847,2126286,4054.1,4054.1,4054.1
4930848,2126287,3875.2,3875.2,3875.2
4930850,2126289,4054.1,4054.1,4054.1
4930851,2126290,3827.5,3827.5,3827.5
4930852,2126291,3744.1,3744.1,3744.1
4930853,2126292,3165.3,3165.3,3165.3
4930854,2126293,2793.1,2793.1,2793.1
4930855,2126294,3830.5,3830.5,3830.5
4930856,2126295,4002.3,4002.3,4002.3
4930857,2126296,3877.5,3877.5,3877.5
4930858,2126297,3758.9,3758.9,3758.9
4930859,2126298,3471.8,3471.8,3471.8
4930860,2126299,3869.3,3869.3,3869.3
4930861,2126300,3817.1,3817.1,3817.1
4930862,2126301,4958.5,3311.973570244787,3002.7
4930863,2126302,4841.9,3206.639183007655,2886.1
4930864,2126303,4878.4,3239.529657218776,2922.6
4930865,2126304,4738.4,3113.8118761415244,2782.6
4930866,2126305,4468.9,2875.5231263198007,2513.1
4930867,2126306,4994.7,3344.8280748044435,3038.9
4930868,2126307,4911.7,3269.6034086720674,2955.9
4930869,2126308,4925.1,3281.722738136176,2969.3
4930870,2126309,5143.3,3480.39047952956,3187.5
4930871,2126310,4982.0,3333.293878433163,3026.2
4930872,2126311,4641.3,3027.353941976392,2685.5
4930874,2126313,1902.8,1902.8,1902.8
4930875,2126314,3003.3,3003.3,3003.3
4930876,2126315,3593.5,3593.5,3593.5
4930877,2126316,3647.2,3647.2,3647.2
4930878,2126317,3312.7,3312.7,3312.7
4930879,2126318,3519.2,3519.2,3519.2
4930880,2126319,3647.2,3647.2,3647.2
4930881,2126320,3647.2,3647.2,3647.2
4930882,2126321,3115.0,3115.0,3115.0
4930883,2126322,3491.0,3491.0,3491.0
4930884,2126323,3450.2,3450.2,3450.2
4930885,2126324,3427.1,3427.1,3427.1
4930886,2126325,3422.3,3422.3,3422.3
4930887,2126326,3276.4,3276.4,3276.4
4930888,2126327,4079.1,2521.4899742017615,1860.7
4930889,2126328,4079.1,2521.4899742017615,1860.7
4930890,2126329,4079.1,2521.4899742017615,1860.7
4930891,2126330,4079.1,2521.4899742017615,1860.7
4930892,2126331,4079.1,2521.4899742017615,1860.7
4930893,2126332,4079.1,2521.4899742017615,1860.7
4930894,2126333,4079.1,2521.4899742017615,1860.7
4930895,2126334,3985.2,2463.905684071531,1860.7
4930896,2126335,4029.1,2490.552486899242,1860.7
4930897,2126336,4035.2,2494.293731700419,1860.7
4930898,2126337,4048.2,2502.297827997299,1860.7
4930899,2126338,4000.9,2473.37888120684,1860.7
4930900,2126339,1480.0,1480.0,1480.0
4930901,2126340,1480.0,1480.0,1480.0
4930902,2126341,1480.0,1480.0,1480.0
4930903,2126342,1480.0,1480.0,1480.0
4930904,2126343,1480.0,1480.0,1480.0
4930905,2126344,1480.0,1480.0,1480.0
4930906,2126345,1480.0,1480.0,1480.0
4930907,2126346,3155.5,2235.5536786219204,1675.5
4930908,2126347,3155.5,2235.5536786219204,1675.5
4930909,2126348,3155.5,2235.5536786219204,1675.5
4930910,2126349,3155.5,2235.5536786219204,1675.5
4930911,2126350,3155.5,2235.5536786219204,1675.5
4930912,2126351,6274.700000000001,3646.25224717106,2366.4
4930913,2126352,6387.0,3712.8000915750904,2366.4
4930914,2126353,6397.1,3718.8930947259023,2366.4
4930915,2126354,6114.0,3544.2865262278106,2214.3
4930916,2126355,6252.0,3628.2486794595543,2237.2
4930917,2126356,6305.7,3661.3760104638254,2269.0
4930918,2126357,6356.0,3692.5743025699567,2306.7
4930919,2126358,6476.9,3767.715335584683,2372.6
4930920,2126359,6480.7,3770.0380064397227,2371.1
4930921,2126360,6481.9,3770.7819096309454,2371.4
4930922,2126361,6485.5,3773.0246659676104,2373.2
4930923,2126362,6499.200000000001,3781.4950085911787,2373.3
4930924,2126363,6524.5,3797.2168452697033,2374.1
4930925,2126364,8010.4,4866.42630274003,3860.0
4930926,2126365,3957.8,2812.1277424754376,2173.8
4930927,2126366,3959.5,2813.442064447036,2175.5
4930928,2126367,3956.0,2810.736558270803,2172.0
4930929,2126368,3964.8,2817.5423049175324,2180.8
4930930,2126369,3947.2,2803.941910953221,2163.2
4930931,2126370,19193.3,10438.718609580392,9083.5
4930932,2126371,18779.8,10173.354536238281,8824.2
4930933,2126372,18475.8,9978.64961304885,8633.3
4930934,2126373,18162.4,9778.256674888424,8436.2
4930935,2126374,18683.6,10111.80517514059,8764.0
4930936,2126375,18379.5,9917.229923219487,8573.1
4930937,2126376,9877.7,5157.51008239441,3495.0
4930938,2126377,9877.7,5157.51008239441,3495.0
4930939,2126378,9877.7,5157.51008239441,3495.0
4930940,2126379,9877.7,5157.51008239441,3495.0
4930941,2126380,9877.7,5157.51008239441,3495.0
4930942,2126381,9879.3,5158.397442035656,3495.0
4930943,2126382,14226.5,8128.803801913293,6814.0
4930944,2126383,14226.5,8128.803801913293,6814.0
4930945,2126384,16114.5,8344.885365899283,6814.0
4930946,2126385,13416.2,7569.678336626994,6257.6
4930947,2126386,13453.8,7595.164569645612,6282.8
4930948,2126387,13168.0,7399.773611401905,6086.5
4930949,2126388,13464.199999999999,7501.904842105104,6098.4
4930950,2126389,13208.1,7335.455687958315,5937.7
4930951,2126390,15947.6,7836.211492806968,5951.1
4930952,2126391,13147.9,7284.764802654921,5870.7
4930953,2126392,13145.699999999999,7298.145981686033,5906.4
4930954,2126393,12925.3,7256.1295516273685,5994.2
4930957,2126396,16121.1,7427.417147972773,5306.8
4930962,2126401,6307.6,3791.5313317972195,2963.2
4930963,2126402,16032.4,7629.597812466919,6116.9
4930964,2126403,16248.7,7695.230737931124,6123.8
4930965,2126404,16320.899999999998,7723.62807947146,6127.4
4930966,2126405,16319.699999999999,7723.917074257077,6128.4
4930967,2126406,28683.100000000002,15500.635387299451,13691.1
4930968,2126407,28825.9,15623.982664160889,13832.9
4930969,2126408,28486.900000000005,15313.871787043276,13472.5
4930970,2126409,29111.3,15859.692407799088,14086.0
4930971,2126410,29240.2,15978.598088693514,14223.1
4930972,2126411,29278.100000000002,16013.530339996862,14262.6
4930973,2126412,16018.0,7202.193772733417,5089.0
4930974,2126413,16023.5,7204.835958576712,5089.0
4930975,2126414,16027.6,7206.807688567803,5089.0
4930976,2126415,16027.6,7206.807688567803,5089.0
4930977,2126416,16016.6,7201.521732245206,5089.0
4930978,2126417,16027.6,7206.807688567803,5089.0
4930979,2126418,15205.1,6957.510740918767,5089.0
4930980,2126419,15205.1,6957.510740918767,5089.0
4930981,2126420,15201.0,6955.577862406545,5089.0
4930982,2126421,15074.4,6896.827383659823,5089.0
4930983,2126422,14854.3,6799.0915415222935,5089.0
4930984,2126423,14847.4,6796.120096054807,5089.0
4930985,2126424,17091.4,8152.830404221591,5239.9
4930986,2126425,78424.7,48504.105340166825,43419.3
4930987,2126426,78510.6,48548.39979978743,43421.8
4930988,2126427,78345.2,48465.383155402786,43422.4
4930989,2126428,72517.09999999999,46048.37712352086,43422.2
4930991,2126430,80159.2,52121.20748620469,49492.2
4930992,2126431,80157.0,52122.18387327991,49494.5
4930993,2126432,80170.2,52125.89967568905,49495.1
4930994,2126433,70709.09999999999,49157.84746884265,46781.6
4930995,2126434,73885.8,49455.20987803004,46784.7
4930996,2126435,114227.59999999999,77976.71469663235,73518.7
4930997,2126436,79418.5,50591.638760273425,47066.7
4930998,2126437,78952.09999999999,50444.209784969375,47067.5
4930999,2126438,80042.99999999999,50792.80085996439,47075.6
4931001,2126440,79305.5,50544.707317087115,47079.6
4931003,2126442,85439.59999999999,54117.27762166164,50518.1
4931006,2126445,11970.300000000001,7357.109532282362,6359.1
4931009,2126448,6571.9,4278.9222065842705,3688.1
4931012,2126451,6559.0,4270.788746824174,3681.4
4931013,2126452,5628.8,4160.558849481642,3671.3
4931015,2126454,8491.0,5404.105544861241,4486.3
4940688,2130447,41153.6,31593.780471795395,30954.5
4940689,2130448,113469.9,77278.5351820931,69353.2
